,FIELD_ID,DATE_COLLECT,UPPPER,LOWER,TOP_CM,Depth,UNIT,LOCATE_DESC,HORIZON,DATUM,LATITUDE,LONGITUDE,SAMPLE_SOURCE,As_ppm,As_ppm_AM,Cr_ppm,Cr_ppm_AM,Hg_ppm,Hg_ppm_AM,Ni_ppm,Ni_ppm_AM,Pb_ppm,Pb_ppm_AM
60,MAI2,8/5/01,2,3,5.08,surface,in,NA,NA,NA,61.23204,-162.01701,surface,18.4,AA_HG_ST,88,AES_HF,0.1,AA_CV,48,AES_HF,22,AES_HF
66,MAG2,8/5/01,2,3,5.08,surface,in,NA,NA,NA,61.20971,-162.72108,surface,5,AA_HG_ST,25,AES_HF,0.06,AA_CV,12,AES_HF,5,AES_HF
67,BIG4,8/2/01,2,3,5.08,surface,in,NA,NA,NA,60.62911,-162.93132,surface,5.3,AA_HG_ST,41,AES_HF,0.05,AA_CV,15,AES_HF,6,AES_HF
73,BIF5,8/2/01,2,3,5.08,surface,in,NA,NA,NA,60.80412,-163.24879,surface,4.4,AA_HG_ST,52,AES_HF,0.04,AA_CV,16,AES_HF,8,AES_HF
79,BIG5,8/2/01,2,3,5.08,surface,in,NA,NA,NA,60.70823,-163.15991,surface,6.4,AA_HG_ST,58,AES_HF,0.05,AA_CV,21,AES_HF,9,AES_HF
84,BIH1,8/3/01,2,3,5.08,surface,in,NA,NA,NA,60.03761,-162.85307,surface,15.1,AA_HG_ST,52,AES_HF,0.06,AA_CV,30,AES_HF,11,AES_HF
85,BLH1,7/25/01,2,3,5.08,surface,in,NA,NA,NA,62.03353,-165.38315,surface,10.1,AA_HG_ST,73,AES_HF,0.04,AA_CV,26,AES_HF,10,AES_HF
87,BEB4,8/2/01,2,3,5.08,surface,in,NA,NA,NA,60.54147,-161.46844,surface,4.8,AA_HG_ST,51,AES_HF,0.06,AA_CV,22,AES_HF,10,AES_HF
94,BEB2,8/4/01,2,3,5.08,surface,in,NA,NA,NA,60.30077,-161.64291,surface,2.6,AA_HG_ST,26,AES_HF,0.05,AA_CV,11,AES_HF,6,AES_HF
99,BIH5,8/2/01,2,3,5.08,surface,in,NA,NA,NA,60.70934,-162.842,surface,6.2,AA_HG_ST,75,AES_HF,0.06,AA_CV,34,AES_HF,8,AES_HF
101,BIJ6,8/4/01,2,3,5.08,surface,in,NA,NA,NA,60.96397,-162.02595,surface,5.2,AA_HG_ST,56,AES_HF,0.07,AA_CV,25,AES_HF,11,AES_HF
103,MAB3AOV2,7/27/01,2,3,5.08,surface,in,NA,NA,NA,61.40174,-164.54025,surface,10.3,AA_HG_ST,98,AES_HF,0.06,AA_CV,47,AES_HF,13,AES_HF
104,MAB3AOV3,7/27/01,2,3,5.08,surface,in,NA,NA,NA,61.40174,-164.54025,surface,10,AA_HG_ST,94,AES_HF,0.07,AA_CV,45,AES_HF,11,AES_HF
106,MAF1,8/4/01,2,3,5.08,surface,in,NA,NA,NA,61.02945,-163.05824,surface,4,AA_HG_ST,56,AES_HF,0.04,AA_CV,23,AES_HF,8,AES_HF
111,GBA5,8/3/01,2,3,5.08,surface,in,NA,NA,NA,59.63738,-161.4687,surface,8.8,AA_HG_ST,55,AES_HF,0.04,AA_CV,33,AES_HF,7,AES_HF
117,BIF6,8/4/01,2,3,5.08,surface,in,NA,NA,NA,60.95522,-163.19736,surface,6.3,AA_HG_ST,70,AES_HF,0.06,AA_CV,34,AES_HF,9,AES_HF
118,BIH2,8/3/01,2,3,5.08,surface,in,NA,NA,NA,60.21347,-162.8614,surface,3.8,AA_HG_ST,60,AES_HF,0.07,AA_CV,27,AES_HF,8,AES_HF
122,BIH3,8/3/01,2,3,5.08,surface,in,NA,NA,NA,60.4682,-162.84842,surface,9.4,AA_HG_ST,43,AES_HF,0.05,AA_CV,27,AES_HF,9,AES_HF
128,BIJ3,8/3/01,2,3,5.08,surface,in,NA,NA,NA,60.46371,-162.07111,surface,4.8,AA_HG_ST,59,AES_HF,0.06,AA_CV,25,AES_HF,8,AES_HF
131,MAI1,8/5/01,2,3,5.08,surface,in,NA,NA,NA,61.14214,-162.26948,surface,6,AA_HG_ST,60,AES_HF,0.06,AA_CV,30,AES_HF,10,AES_HF
135,RMA3,8/5/01,2,3,5.08,surface,in,NA,NA,NA,61.41271,-161.69766,surface,12.5,AA_HG_ST,42,AES_HF,0.09,AA_CV,35,AES_HF,12,AES_HF
138,BLI1,7/25/01,2,3,5.08,surface,in,NA,NA,NA,62.13336,-165.0358,surface,15.8,AA_HG_ST,80,AES_HF,0.06,AA_CV,31,AES_HF,14,AES_HF
142,RMA1,8/4/01,2,3,5.08,surface,in,NA,NA,NA,61.03749,-161.7421,surface,4.9,AA_HG_ST,46,AES_HF,0.07,AA_CV,21,AES_HF,8,AES_HF
149,BIH6,8/4/01,2,2,5.08,surface,in,NA,NA,NA,60.97303,-162.66194,surface,4.2,AA_HG_ST,18,AES_HF,0.04,AA_CV,8,AES_HF,7,AES_HF
154,BIG6,8/4/01,2,2,5.08,surface,in,NA,NA,NA,60.97033,-162.9495,surface,5.8,AA_HG_ST,40,AES_HF,0.04,AA_CV,17,AES_HF,6,AES_HF
163,MAF2,8/5/01,2,3,5.08,surface,in,NA,NA,NA,61.20232,-163.00082,surface,5.2,AA_HG_ST,21,AES_HF,0.11,AA_CV,8,AES_HF,5,AES_HF
169,BIG2,8/3/01,2,3,5.08,surface,in,NA,NA,NA,60.20422,-162.92787,surface,5.3,AA_HG_ST,50,AES_HF,0.06,AA_CV,15,AES_HF,9,AES_HF
171,MAD1,7/28/01,2,3,5.08,surface,in,NA,NA,NA,61.13692,-163.70868,surface,8.2,AA_HG_ST,72,AES_HF,0.1,AA_CV,30,AES_HF,9,AES_HF
174,BIJ1,8/3/01,2,3,5.08,surface,in,NA,NA,NA,60.04873,-162.03719,surface,4.3,AA_HG_ST,52,AES_HF,0.07,AA_CV,25,AES_HF,6,AES_HF
175,GBC5,8/3/01,2,3,5.08,surface,in,NA,NA,NA,59.69703,-161.35992,surface,3.2,AA_HG_ST,15,AES_HF,0.08,AA_CV,4,AES_HF,-4,AES_HF
192,KBF6,8/1/01,2,3,5.08,surface,in,NA,NA,NA,59.97852,-163.23535,surface,4.3,AA_HG_ST,54,AES_HF,0.05,AA_CV,18,AES_HF,8,AES_HF
764,SM04-02PONDC,7/18/04,6,NA,6,surface,cm,Scrafford Mine holding pond,NA,NAD27 Alaska,65.00023,-147.75659,mine dump/prospect pit,1600,MS_HF,96.2,MS_HF,NA,NA,41.6,MS_HF,21.5,MS_HF
768,SM04-07,7/18/04,6,NA,6,surface,cm,Scrafford Mine,NA,NAD27 Alaska,65.00023,-147.75659,mine dump/prospect pit,92000,MS_HF,5.1,MS_HF,NA,NA,5.9,MS_HF,4.1,MS_HF
769,SM04-08,7/18/04,6,NA,6,surface,cm,Scrafford Mine,NA,NAD27 Alaska,65.00023,-147.75659,wetland/swamp/marsh/bog/fen,1900,MS_HF,125,MS_HF,NA,NA,41.6,MS_HF,36.9,MS_HF
109,KBJ6,8/3/01,2.5,3,6.35,surface,in,NA,NA,NA,59.96259,-162.05084,surface,19.3,AA_HG_ST,78,AES_HF,0.05,AA_CV,38,AES_HF,13,AES_HF
950,07AK054A,8/21/07,7,24,7,surface,cm,NA,NA,WGS84,64.47056,-146.93783,tundra/alpine tundra,12,MS_HF,86,AES_HF,0.01,AA_CV,38.4,AES_HF,16.8,MS_HF
41,BEC1,8/4/01,3,4,7.62,surface,in,NA,NA,NA,60.04396,-161.36208,surface,3.2,AA_HG_ST,31,AES_HF,0.06,AA_CV,13,AES_HF,10,AES_HF
52,MAA2,7/27/01,3,4,7.62,surface,in,NA,NA,NA,61.29765,-164.71243,surface,16.1,AA_HG_ST,91,AES_HF,0.06,AA_CV,50,AES_HF,22,AES_HF
55,MAA1,7/28/01,3,4,7.62,surface,in,NA,NA,NA,61.03263,-164.70261,surface,13.4,AA_HG_ST,85,AES_HF,0.06,AA_CV,23,AES_HF,22,AES_HF
63,BII5,8/2/01,3,4,7.62,surface,in,NA,NA,NA,60.74808,-162.53502,surface,8.9,AA_HG_ST,26,AES_HF,0.04,AA_CV,11,AES_HF,6,AES_HF
83,BEA1,8/31/01,3,4,7.62,surface,in,NA,NA,NA,60.03253,-161.74675,surface,9.6,AA_HG_ST,30,AES_HF,0.07,AA_CV,10,AES_HF,7,AES_HF
96,GBA6,8/3/01,3,4,7.62,surface,in,NA,NA,NA,59.86809,-161.97778,surface,5.3,AA_HG_ST,69,AES_HF,0.07,AA_CV,26,AES_HF,12,AES_HF
110,KWE3,7/24/01,3,4,7.62,surface,in,NA,NA,NA,62.45348,-163.38809,surface,3.6,AA_HG_ST,31,AES_HF,0.05,AA_CV,10,AES_HF,7,AES_HF
132,NBD4,7/23/01,3,6,7.62,surface,in,NA,NA,NA,58.53903,-159.10038,surface,12.5,AA_HG_ST,79,AES_HF,0.16,AA_CV,50,AES_HF,9,AES_HF
152,MAE1,7/28/01,3,4,7.62,surface,in,NA,NA,NA,61.1441,-163.61028,surface,5.2,AA_HG_ST,78,AES_HF,0.08,AA_CV,39,AES_HF,10,AES_HF
162,KWD2,7/25/01,3,4,7.62,surface,in,NA,NA,NA,62.29806,-163.74741,surface,5.9,AA_HG_ST,60,AES_HF,0.18,AA_CV,21,AES_HF,8,AES_HF
182,BIG1,8/1/01,3,4,7.62,surface,in,NA,NA,NA,60.03336,-163.14178,surface,5.5,AA_HG_ST,61,AES_HF,0.06,AA_CV,23,AES_HF,8,AES_HF
188,BIF2,8/1/01,3,4,7.62,surface,in,NA,NA,NA,60.29581,-163.45811,surface,8.8,AA_HG_ST,71,AES_HF,0.03,AA_CV,31,AES_HF,10,AES_HF
190,BIF4,8/1/01,3,4,7.62,surface,in,NA,NA,NA,60.61403,-163.44077,surface,8.3,AA_HG_ST,75,AES_HF,0.1,AA_CV,33,AES_HF,14,AES_HF
191,KBE6,8/1/01,3,4,7.62,surface,in,NA,NA,NA,59.86532,-163.74255,surface,17.8,AA_HG_ST,64,AES_HF,0.18,AA_CV,23,AES_HF,11,AES_HF
193,KBG6,8/1/01,3,4,7.62,surface,in,NA,NA,NA,59.95581,-163.13863,surface,13.4,AA_HG_ST,72,AES_HF,0.08,AA_CV,28,AES_HF,10,AES_HF
1003,DVS10-01,NA,3,4,7.62,surface,in,NA,NA,NA,65,-162.25,tundra/alpine tundra,20,AES_HF,130,AES_HF,NA,NA,48,AES_HF,18,AES_HF
765,SM04-02PONDD,7/18/04,8,NA,8,surface,cm,Scrafford Mine holding pond,NA,NAD27 Alaska,65.00023,-147.75659,mine dump/prospect pit,1700,MS_HF,88.4,MS_HF,NA,NA,41,MS_HF,22.2,MS_HF
949,07AK026A,8/16/07,8,9,8,surface,cm,NA,NA,WGS84,67.47437,-149.91876,tundra/alpine tundra,10,MS_HF,30,AES_HF,0.1,AA_CV,31.4,AES_HF,7.5,MS_HF
148,UGC3,8/2/01,0.3,1,9.144,surface,ft,NA,NA,NA,57.37645,-157.37288,surface,3.2,AA_HG_ST,29,AES_HF,0.06,AA_CV,15,AES_HF,-4,AES_HF
225,01AK01SB,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.3568,-144.6101,forest/scattered timberland,14,AA_HG_ST,60,MS_HF,0.04,AA_CV,23,MS_HF,25,MS_HF
226,01AK02SB,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.3573,-144.6066,forest/scattered timberland,19,AA_HG_ST,96,MS_HF,0.06,AA_CV,37,MS_HF,23,MS_HF
227,01AK03SB,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.3557,-144.6089,forest/scattered timberland,23,AA_HG_ST,81,MS_HF,0.02,AA_CV,24,MS_HF,24,MS_HF
228,01AK04SB,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.4344,-144.679,forest/scattered timberland,480,AA_HG_ST,67,MS_HF,0.06,AA_CV,31,MS_HF,26,MS_HF
229,01AK05SB,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.4331,-144.6801,forest/scattered timberland,23,AA_HG_ST,91,MS_HF,0.02,AA_CV,35,MS_HF,18,MS_HF
230,01AK07SA,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.4828,-144.7464,forest/scattered timberland,17,AA_HG_ST,72,MS_HF,0.04,AA_CV,20,MS_HF,19,MS_HF
231,01AK08SA1,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.423,-144.5669,forest/scattered timberland,66,AA_HG_ST,100,MS_HF,0.06,AA_CV,38,MS_HF,21,MS_HF
232,01AK08SB1,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.423,-144.5669,forest/scattered timberland,66,AA_HG_ST,100,MS_HF,0.02,AA_CV,38,MS_HF,20,MS_HF
233,01AK10SA,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.436,-144.5379,forest/scattered timberland,27,AA_HG_ST,94,MS_HF,0.09,AA_CV,38,MS_HF,22,MS_HF
234,01AK11SA,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.4383,-144.5361,forest/scattered timberland,13,AA_HG_ST,130,MS_HF,0.07,AA_CV,46,MS_HF,25,MS_HF
235,01AK12SB,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.3437,-144.6919,forest/scattered timberland,6.9,AA_HG_ST,91,MS_HF,0.04,AA_CV,26,MS_HF,20,MS_HF
236,01AK13SB,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.3424,-144.5252,forest/scattered timberland,9.4,AA_HG_ST,65,MS_HF,0.02,AA_CV,16,MS_HF,22,MS_HF
237,01AK14SB,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.3304,-144.938,forest/scattered timberland,5.7,AA_HG_ST,100,MS_HF,0.02,AA_CV,35,MS_HF,15,MS_HF
238,01AK15SB,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.3314,-144.943,forest/scattered timberland,5.1,AA_HG_ST,350,MS_HF,0.04,AA_CV,120,MS_HF,14,MS_HF
239,01AK16SB,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.4172,-144.5299,forest/scattered timberland,340,AA_HG_ST,110,MS_HF,0.04,AA_CV,49,MS_HF,34,MS_HF
240,01AK18SA,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.4686,-144.563,forest/scattered timberland,3.6,AA_HG_ST,76,MS_HF,0.08,AA_CV,16,MS_HF,21,MS_HF
241,01AK19SA,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.5101,-144.6847,forest/scattered timberland,2.5,AA_HG_ST,85,MS_HF,0.09,AA_CV,29,MS_HF,24,MS_HF
242,01AK20SA,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.3636,-144.9372,forest/scattered timberland,3.1,AA_HG_ST,70,MS_HF,0.06,AA_CV,29,MS_HF,17,MS_HF
243,01AK21SB,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.3684,-144.9281,forest/scattered timberland,8.6,AA_HG_ST,97,MS_HF,0.02,AA_CV,31,MS_HF,14,MS_HF
244,01AK22SB,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.3652,-144.7983,forest/scattered timberland,8.8,AA_HG_ST,120,MS_HF,0.04,AA_CV,47,MS_HF,19,MS_HF
245,01AK24SA,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.2713,-141.9049,forest/scattered timberland,5.9,AA_HG_ST,68,MS_HF,-0.02,AA_CV,18,MS_HF,15,MS_HF
246,01AK25(-fire),7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.2414,-141.7593,forest/scattered timberland,0.39,AA_HG_ST,82,MS_HF,0.07,AA_CV,56,MS_HF,17,MS_HF
247,01AK26Ao(+f),7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.2415,-141.76,forest/scattered timberland,0.81,AA_HG_ST,130,MS_HF,0.13,AA_CV,65,MS_HF,11,MS_HF
248,01AK27Ao(+),7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.2415,-141.7602,forest/scattered timberland,0.5,AA_HG_ST,75,MS_HF,0.14,AA_CV,40,MS_HF,13,MS_HF
249,JC01AK01B,7/1/01,10,20,10,surface,cm,NA,poorly defined,NAD27,64.6087,-141.3042,forest/scattered timberland,2.3,AA_HG_ST,70,MS_HF,0.13,AA_CV,37,MS_HF,18,MS_HF
766,SM04-02PONDE,7/18/04,10,NA,10,surface,cm,Scrafford Mine holding pond,NA,NAD27 Alaska,65.00023,-147.75659,mine dump/prospect pit,1700,MS_HF,84.1,MS_HF,NA,NA,42.2,MS_HF,22.5,MS_HF
948,07PB114STO,7/10/07,10,35,10,surface,cm,NA,NA,WGS84,59.8414,-155.2054,glacial debris/deposit,16.7,AA_HG_ST,50,AES_ST,0.1,AA_CV,14,AES_ST,14.8,MS_HF
951,07AK015A,8/15/07,10,12,10,surface,cm,NA,NA,WGS84,68.77829,-148.86395,tundra/alpine tundra,6,MS_HF,27,AES_HF,0.06,AA_CV,24.4,AES_HF,4.3,MS_HF
955,08PB257STO,9/20/08,10,NA,10,surface,cm,Pebble deposit area; open tundra with clumps of alder,NA,WGS84,59.90413,-155.30988,tundra/alpine tundra,12,MS_HF,80,AES_ST,0.16,AA_CV,44,AES_ST,17.2,MS_HF
956,08PB258STO,9/20/08,10,NA,10,surface,cm,Pebble deposit area; low-bush tundra at edge of alder patch,NA,WGS84,59.90427,-155.30736,tundra/alpine tundra,25,MS_HF,70,AES_ST,0.05,AA_CV,54,AES_ST,16.8,MS_HF
957,08PB259STO,9/20/08,10,NA,10,surface,cm,Pebble deposit area; tundra; no other vegetation,NA,WGS84,59.90444,-155.30552,tundra/alpine tundra,19,MS_HF,80,AES_ST,0.07,AA_CV,37,AES_ST,15.7,MS_HF
958,08PB260STO,9/20/08,10,NA,10,surface,cm,Pebble deposit area; site is just entering the SP anomalous low,NA,WGS84,59.90461,-155.30338,tundra/alpine tundra,23,MS_HF,80,AES_ST,0.05,AA_CV,30,AES_ST,20.1,MS_HF
959,08PB261STO,9/20/08,10,NA,10,surface,cm,Pebble deposit area; tundra; no other vegetation,NA,WGS84,59.90472,-155.30113,tundra/alpine tundra,14,MS_HF,90,AES_ST,0.06,AA_CV,32,AES_ST,17.1,MS_HF
960,08PB262STO,9/20/08,10,NA,10,surface,cm,Pebble deposit area; E facing side slope of ridge,NA,WGS84,59.90491,-155.29902,tundra/alpine tundra,15,MS_HF,70,AES_ST,0.08,AA_CV,23,AES_ST,13,MS_HF
961,08PB263STO,9/20/08,10,NA,10,surface,cm,Pebble deposit area; open spot between alder patches,NA,WGS84,59.90508,-155.29688,tundra/alpine tundra,15,MS_HF,80,AES_ST,0.06,AA_CV,27,AES_ST,17.6,MS_HF
962,08PB264STO,9/20/08,10,NA,10,surface,cm,Pebble deposit area; tundra in clearing around alders,NA,WGS84,59.90527,-155.29472,tundra/alpine tundra,13,MS_HF,80,AES_ST,0.07,AA_CV,15,AES_ST,15.6,MS_HF
963,08PB265STO,9/20/08,10,NA,10,surface,cm,Pebble deposit area.,NA,WGS84,59.90536,-155.29258,tundra/alpine tundra,20,MS_HF,40,AES_ST,0.07,AA_CV,26,AES_ST,8.8,MS_HF
964,08PB266STO,9/20/08,10,NA,10,surface,cm,"Pebble deposit area; boggy, hummocky tundra near valley bottom",NA,WGS84,59.90544,-155.29052,tundra/alpine tundra,8,MS_HF,50,AES_ST,0.05,AA_CV,21,AES_ST,12.1,MS_HF
965,08PB267STO,9/20/08,10,NA,10,surface,cm,Pebble deposit area.,NA,WGS84,59.90536,-155.28855,tundra/alpine tundra,11,MS_HF,90,AES_ST,0.06,AA_CV,22,AES_ST,15.4,MS_HF
966,08PB268STO,9/20/08,10,NA,10,surface,cm,Pebble deposit area; open tundra slope just E of low depression,NA,WGS84,59.90572,-155.28602,tundra/alpine tundra,7,MS_HF,60,AES_ST,0.04,AA_CV,11,AES_ST,11.9,MS_HF
967,08PB280STO,9/22/08,10,NA,10,surface,cm,38 Occurrence; 15 degree slope on N side of Sharp Mountain,NA,WGS84,59.79905,-155.42947,tundra/alpine tundra,9,MS_HF,40,AES_ST,0.03,AA_CV,8,AES_ST,13.7,MS_HF
968,08PB281STO,9/22/08,10,NA,10,surface,cm,38 Occurrence; on slope of solifluction hill,NA,WGS84,59.79952,-155.42838,tundra/alpine tundra,10,MS_HF,40,AES_ST,0.03,AA_CV,14,AES_ST,12.2,MS_HF
969,08PB283STO,9/22/08,10,NA,10,surface,cm,38 Occurrence; solifluction hill,NA,WGS84,59.79994,-155.42738,tundra/alpine tundra,13,MS_HF,20,AES_ST,0.03,AA_CV,7,AES_ST,11.5,MS_HF
970,08PB284STO,9/22/08,10,NA,10,surface,cm,38 Occurrence,NA,WGS84,59.80061,-155.42641,tundra/alpine tundra,7,MS_HF,50,AES_ST,0.03,AA_CV,8,AES_ST,11.8,MS_HF
971,08PB285STO,9/22/08,10,NA,10,surface,cm,"38 Occurrence; in stream valley, in clearing between willow/alder",NA,WGS84,59.80097,-155.42475,tundra/alpine tundra,27,MS_HF,40,AES_ST,0.05,AA_CV,14,AES_ST,10.6,MS_HF
972,08PB288STO,9/23/08,10,NA,10,surface,cm,38 OccurrencE small open area in willows,NA,WGS84,59.80172,-155.42297,tundra/alpine tundra,47,MS_HF,60,AES_ST,0.04,AA_CV,18,AES_ST,11.7,MS_HF
973,08PB290STO,9/23/08,10,NA,10,surface,cm,38 Occurrence; in midst of brush,NA,WGS84,59.80127,-155.42408,tundra/alpine tundra,52,MS_HF,70,AES_ST,0.03,AA_CV,19,AES_ST,11.9,MS_HF
974,08PB291STO,9/23/08,10,NA,10,surface,cm,38 Occurrence; edge of willow thicket in tundra tussocks,NA,WGS84,59.80208,-155.42175,tundra/alpine tundra,21,MS_HF,60,AES_ST,0.04,AA_CV,15,AES_ST,12.1,MS_HF
975,08PB292STO,9/23/08,10,NA,10,surface,cm,38 Occurrence; open area where willows thin out,NA,WGS84,59.80266,-155.42088,tundra/alpine tundra,11,MS_HF,50,AES_ST,0.06,AA_CV,8,AES_ST,12.3,MS_HF
976,08PB293STO,9/23/08,10,NA,10,surface,cm,38 Occurrence; tundra tussocks at edge of willows,NA,WGS84,59.80322,-155.42013,tundra/alpine tundra,10,MS_HF,40,AES_ST,0.05,AA_CV,60,AES_ST,12.1,MS_HF
977,08PB294STO,9/23/08,10,NA,10,surface,cm,38 Occurrence; open tundra in wide alluvial valley,NA,WGS84,59.80344,-155.41888,tundra/alpine tundra,8,MS_HF,20,AES_ST,0.05,AA_CV,6.9,AES_HF,13.3,MS_HF
978,08PB295STO,9/23/08,10,NA,10,surface,cm,38 Occurrence; open tundra in wide alluvial valley,NA,WGS84,59.80391,-155.41791,tundra/alpine tundra,12,MS_HF,30,AES_ST,0.03,AA_CV,8,AES_ST,13.7,MS_HF
979,08PB296STO,9/23/08,10,NA,10,surface,cm,38 Occurrence; open tundra in wide alluvial valley,NA,WGS84,59.80427,-155.41683,tundra/alpine tundra,11,MS_HF,50,AES_ST,0.03,AA_CV,17,AES_ST,15.4,MS_HF
980,08PB297STO,9/23/08,10,NA,10,surface,cm,38 Occurrence; open tundra in wide alluvial valley,NA,WGS84,59.80475,-155.4158,tundra/alpine tundra,14,MS_HF,50,AES_ST,0.04,AA_CV,14,AES_ST,15.1,MS_HF
981,08PB298STO,9/23/08,10,NA,10,surface,cm,38 Occurrence; open tundra in wide alluvial valley,NA,WGS84,59.80513,-155.41472,tundra/alpine tundra,11,MS_HF,50,AES_ST,0.03,AA_CV,9,AES_ST,13.1,MS_HF
982,08PB299STO,9/24/08,10,NA,10,surface,cm,38 Occurrence; open tundra in wide alluvial valley,NA,WGS84,59.80291,-155.42205,tundra/alpine tundra,13,MS_HF,50,AES_ST,0.06,AA_CV,10,AES_ST,14.1,MS_HF
983,08PB300STO,9/24/08,10,NA,10,surface,cm,38 Occurrence; open tundra in wide alluvial valley,NA,WGS84,59.80341,-155.42313,tundra/alpine tundra,12,MS_HF,40,AES_ST,0.07,AA_CV,10,AES_ST,12.3,MS_HF
984,08PB301STO,9/24/08,10,NA,10,surface,cm,38 Occurrence; open tundra in wide alluvial valley,NA,WGS84,59.80386,-155.42397,tundra/alpine tundra,10,MS_HF,30,AES_ST,0.05,AA_CV,8.9,AES_HF,14.2,MS_HF
985,08PB302STO,9/24/08,10,NA,10,surface,cm,38 Occurrence; open tundra in wide alluvial valley,NA,WGS84,59.80427,-155.42522,tundra/alpine tundra,10,MS_HF,30,AES_ST,0.06,AA_CV,7.7,AES_HF,14,MS_HF
986,08PB303STO,9/24/08,10,NA,10,surface,cm,38 Occurrence; open tundra in wide alluvial valley,NA,WGS84,59.80469,-155.42616,tundra/alpine tundra,9,MS_HF,40,AES_ST,0.06,AA_CV,5,AES_ST,13.2,MS_HF
987,08PB304STO,9/24/08,10,NA,10,surface,cm,38 Occurrence; open tundra in wide alluvial valley,NA,WGS84,59.80513,-155.42736,tundra/alpine tundra,9,MS_HF,40,AES_ST,0.06,AA_CV,8.3,AES_HF,14,MS_HF
988,08PB305STO,9/24/08,10,NA,10,surface,cm,38 Occurrence; open tundra in wide alluvial valley,NA,WGS84,59.80555,-155.42844,tundra/alpine tundra,8,MS_HF,40,AES_ST,0.05,AA_CV,5,AES_ST,13.7,MS_HF
989,08PB306STO,9/24/08,10,NA,10,surface,cm,38 Occurrence; open tundra in wide alluvial valley,NA,WGS84,59.806,-155.42947,tundra/alpine tundra,10,MS_HF,50,AES_ST,0.05,AA_CV,6,AES_ST,12.7,MS_HF
990,08PB307STO,9/24/08,10,NA,10,surface,cm,38 Occurrence; open tundra in wide alluvial valley,NA,WGS84,59.80644,-155.4305,tundra/alpine tundra,11,MS_HF,60,AES_ST,0.04,AA_CV,12,AES_ST,13.7,MS_HF
991,08PB308STO,9/24/08,10,NA,10,surface,cm,38 Occurrence; open tundra in wide alluvial valley,NA,WGS84,59.80683,-155.43152,tundra/alpine tundra,15,MS_HF,70,AES_ST,0.02,AA_CV,19,AES_ST,14.7,MS_HF
992,08PB265DSTO,9/20/08,10,NA,10,surface,cm,Pebble deposit area; sample site duplicate of 08PB265,NA,WGS84,59.90536,-155.29258,tundra/alpine tundra,20,MS_HF,30,AES_ST,0.08,AA_CV,15,AES_ST,9.3,MS_HF
993,08PB298DSTO,9/23/08,10,NA,10,surface,cm,38 Occurrence; sample site duplicate collected about 10 ft from 08PB298,NA,WGS84,59.80513,-155.41472,tundra/alpine tundra,10,MS_HF,50,AES_ST,0.04,AA_CV,22,AES_ST,13.7,MS_HF
34,BIC5,8/4/01,4,0.5,10.16,mid,in,NA,NA,NA,60.73428,-164.05705,surface,7.2,AA_HG_ST,55,AES_HF,0.07,AA_CV,21,AES_HF,11,AES_HF
95,BEC4,8/2/01,4,5,10.16,mid,in,NA,NA,NA,60.54738,-161.36865,surface,4.6,AA_HG_ST,42,AES_HF,0.04,AA_CV,14,AES_HF,8,AES_HF
151,KWD1,NA,4,5,10.16,mid,in,NA,NA,NA,62.11736,-163.75153,surface,10.7,AA_HG_ST,66,AES_HF,0.07,AA_CV,25,AES_HF,10,AES_HF
158,BEA3,8/3/01,4,5,10.16,mid,in,NA,NA,NA,60.39221,-161.93401,surface,10.6,AA_HG_ST,60,AES_HF,0.22,AA_CV,26,AES_HF,7,AES_HF
166,MAA5,7/26/01,4,5,10.16,mid,in,NA,NA,NA,61.71214,-164.70296,surface,8.2,AA_HG_ST,68,AES_HF,0.06,AA_CV,38,AES_HF,10,AES_HF
